wsg,species,habitat_type,unit,link_value,bcfishpass_value,diff_pct
NBNK,CO,rearing_wetland_centerline,km,0,0,NA
NBNK,SK,spawning,km,0,NA,NA
NBNK,SK,rearing,km,0,NA,NA
NBNK,SK,lake_rearing,ha,0,0,NA
NBNK,SK,wetland_rearing,ha,0,0,NA
NBNK,SK,rearing_stream,km,0,NA,NA
NBNK,SK,rearing_lake_centerline,km,0,NA,NA
NBNK,SK,rearing_wetland_centerline,km,0,NA,NA
NECL,CM,spawning,km,233.56,232.5,0.46
NECL,CM,rearing,km,0,0,NA
NECL,CM,lake_rearing,ha,0,0,NA
NECL,CM,wetland_rearing,ha,0,0,NA
NECL,CM,rearing_stream,km,0,0,NA
NECL,CM,rearing_lake_centerline,km,0,0,NA
NECL,CM,rearing_wetland_centerline,km,0,0,NA
NECL,CO,spawning,km,222.82,221.81,0.46
NECL,CO,rearing,km,261.61,260.2,0.54
NECL,CO,lake_rearing,ha,0,0,NA
NECL,CO,wetland_rearing,ha,0,61.84,-100
NECL,CO,rearing_stream,km,209.61,208.34,0.61
NECL,CO,rearing_lake_centerline,km,0,0,NA
NECL,CO,rearing_wetland_centerline,km,0,0,NA
NECL,PK,spawning,km,233.56,232.5,0.46
NECL,PK,rearing,km,0,0,NA
NECL,PK,lake_rearing,ha,0,0,NA
NECL,PK,wetland_rearing,ha,0,0,NA
NECL,PK,rearing_stream,km,0,0,NA
NECL,PK,rearing_lake_centerline,km,0,0,NA
NECL,PK,rearing_wetland_centerline,km,0,0,NA
NECL,SK,spawning,km,4.18,3.92,6.63
NECL,SK,rearing,km,50.51,50.51,0
NECL,SK,lake_rearing,ha,1403.36,1403.36,0
NECL,SK,wetland_rearing,ha,0,0,NA
NECL,SK,rearing_stream,km,0,0,NA
NECL,SK,rearing_lake_centerline,km,0,0,NA
NECL,SK,rearing_wetland_centerline,km,0,0,NA
NECL,ST,spawning,km,137,136.95,0.04
NECL,ST,rearing,km,266.71,266.01,0.26
NECL,ST,lake_rearing,ha,0,0,NA
NECL,ST,wetland_rearing,ha,0,17.54,-100
NECL,ST,rearing_stream,km,211.37,210.84,0.25
NECL,ST,rearing_lake_centerline,km,0,0,NA
NECL,ST,rearing_wetland_centerline,km,0,0,NA
NECR,BT,spawning,km,989.82,983.31,0.66
NECR,BT,rearing,km,1877.14,1880.5,-0.18
NECR,BT,lake_rearing,ha,0,8763.25,-100
NECR,BT,wetland_rearing,ha,0,7291.26,-100
NECR,BT,rearing_stream,km,1487.48,1490.61,-0.21
NECR,BT,rearing_lake_centerline,km,0,0,NA
NECR,BT,rearing_wetland_centerline,km,0,0,NA
NECR,CH,spawning,km,515.99,511.89,0.8
NECR,CH,rearing,km,1079.18,1078.04,0.11
NECR,CH,lake_rearing,ha,0,0,NA
NECR,CH,wetland_rearing,ha,0,0,NA
NECR,CH,rearing_stream,km,886.49,888.65,-0.24
NECR,CH,rearing_lake_centerline,km,0,0,NA
NECR,CH,rearing_wetland_centerline,km,0,0,NA
NECR,CO,spawning,km,972.09,965.6,0.67
NECR,CO,rearing,km,1701.76,1693.07,0.51
NECR,CO,lake_rearing,ha,0,0,NA
NECR,CO,wetland_rearing,ha,0,8590.69,-100
NECR,CO,rearing_stream,km,1509.06,1503.68,0.36
NECR,CO,rearing_lake_centerline,km,0,0,NA
NECR,CO,rearing_wetland_centerline,km,0,0,NA
NECR,SK,spawning,km,38.15,35.55,7.31
NECR,SK,rearing,km,161.82,161.82,0
NECR,SK,lake_rearing,ha,7049,7049,0
NECR,SK,wetland_rearing,ha,0,0,NA
NECR,SK,rearing_stream,km,0,0,NA
NECR,SK,rearing_lake_centerline,km,0,0,NA
NECR,SK,rearing_wetland_centerline,km,0,0,NA
NEVI,CM,spawning,km,423.67,421.28,0.57
NEVI,CM,rearing,km,0,0,NA
NEVI,CM,lake_rearing,ha,0,0,NA
NEVI,CM,wetland_rearing,ha,0,0,NA
NEVI,CM,rearing_stream,km,0,0,NA
NEVI,CM,rearing_lake_centerline,km,0,0,NA
NEVI,CM,rearing_wetland_centerline,km,0,0,NA
NEVI,CO,spawning,km,407.16,406.48,0.17
NEVI,CO,rearing,km,475.91,475.25,0.14
NEVI,CO,lake_rearing,ha,0,0,NA
NEVI,CO,wetland_rearing,ha,0,423.22,-100
NEVI,CO,rearing_stream,km,420.88,420.28,0.14
NEVI,CO,rearing_lake_centerline,km,0,0,NA
NEVI,CO,rearing_wetland_centerline,km,0,0,NA
NEVI,PK,spawning,km,423.67,421.28,0.57
NEVI,PK,rearing,km,0,0,NA
NEVI,PK,lake_rearing,ha,0,0,NA
NEVI,PK,wetland_rearing,ha,0,0,NA
NEVI,PK,rearing_stream,km,0,0,NA
NEVI,PK,rearing_lake_centerline,km,0,0,NA
NEVI,PK,rearing_wetland_centerline,km,0,0,NA
NEVI,SK,spawning,km,9.95,8.91,11.67
NEVI,SK,rearing,km,44.77,44.77,0
NEVI,SK,lake_rearing,ha,943.1,943.1,0
NEVI,SK,wetland_rearing,ha,0,0,NA
NEVI,SK,rearing_stream,km,0,0,NA
NEVI,SK,rearing_lake_centerline,km,0,0,NA
NEVI,SK,rearing_wetland_centerline,km,0,0,NA
NEVI,ST,spawning,km,251.51,251.51,0
NEVI,ST,rearing,km,496.17,496.14,0.01
NEVI,ST,lake_rearing,ha,0,0,NA
NEVI,ST,wetland_rearing,ha,0,62.46,-100
NEVI,ST,rearing_stream,km,440.96,440.99,-0.01
NEVI,ST,rearing_lake_centerline,km,0,0,NA
NEVI,ST,rearing_wetland_centerline,km,0,0,NA
NICL,CH,spawning,km,256.95,256.95,0
NICL,CH,rearing,km,361.54,361.32,0.06
NICL,CH,lake_rearing,ha,0,0,NA
NICL,CH,wetland_rearing,ha,0,0,NA
NICL,CH,rearing_stream,km,331.48,331.48,0
NICL,CH,rearing_lake_centerline,km,0,0,NA
NICL,CH,rearing_wetland_centerline,km,0,0,NA
NICL,CO,spawning,km,383.89,383.89,0
NICL,CO,rearing,km,533.92,533.56,0.07
NICL,CO,lake_rearing,ha,0,0,NA
NICL,CO,wetland_rearing,ha,0,1674.67,-100
NICL,CO,rearing_stream,km,503.86,503.73,0.03
NICL,CO,rearing_lake_centerline,km,0,0,NA
NICL,CO,rearing_wetland_centerline,km,0,0,NA
NIEL,CH,spawning,km,230.04,230.04,0
NIEL,CH,rearing,km,314.88,314.79,0.03
NIEL,CH,lake_rearing,ha,0,0,NA
NIEL,CH,wetland_rearing,ha,0,0,NA
NIEL,CH,rearing_stream,km,213.18,213.2,-0.01
NIEL,CH,rearing_lake_centerline,km,0,0,NA
NIEL,CH,rearing_wetland_centerline,km,0,0,NA
NIEL,CM,spawning,km,332.35,330.51,0.56
NIEL,CM,rearing,km,0,0,NA
NIEL,CM,lake_rearing,ha,0,0,NA
NIEL,CM,wetland_rearing,ha,0,0,NA
NIEL,CM,rearing_stream,km,0,0,NA
NIEL,CM,rearing_lake_centerline,km,0,0,NA
NIEL,CM,rearing_wetland_centerline,km,0,0,NA
NIEL,CO,spawning,km,316.91,316.64,0.09
NIEL,CO,rearing,km,355.37,354.4,0.27
NIEL,CO,lake_rearing,ha,0,0,NA
NIEL,CO,wetland_rearing,ha,0,351.08,-100
NIEL,CO,rearing_stream,km,253.52,252.66,0.34
NIEL,CO,rearing_lake_centerline,km,0,0,NA
NIEL,CO,rearing_wetland_centerline,km,0,0,NA
NIEL,PK,spawning,km,332.35,330.51,0.56
NIEL,PK,rearing,km,0,0,NA
NIEL,PK,lake_rearing,ha,0,0,NA
NIEL,PK,wetland_rearing,ha,0,0,NA
NIEL,PK,rearing_stream,km,0,0,NA
NIEL,PK,rearing_lake_centerline,km,0,0,NA
NIEL,PK,rearing_wetland_centerline,km,0,0,NA
NIEL,SK,spawning,km,16.31,16,1.94
NIEL,SK,rearing,km,177.96,177.96,0
NIEL,SK,lake_rearing,ha,2221.12,2221.12,0
NIEL,SK,wetland_rearing,ha,0,0,NA
NIEL,SK,rearing_stream,km,0,0,NA
NIEL,SK,rearing_lake_centerline,km,0,0,NA
NIEL,SK,rearing_wetland_centerline,km,0,0,NA
NIEL,ST,spawning,km,260.26,260.59,-0.13
NIEL,ST,rearing,km,439.85,439.69,0.04
NIEL,ST,lake_rearing,ha,0,0,NA
NIEL,ST,wetland_rearing,ha,0,105.23,-100
NIEL,ST,rearing_stream,km,335.81,335.83,-0.01
NIEL,ST,rearing_lake_centerline,km,0,0,NA
NIEL,ST,rearing_wetland_centerline,km,0,0,NA
NIMP,CH,spawning,km,402.15,400.78,0.34
NIMP,CH,rearing,km,526.23,526.88,-0.12
NIMP,CH,lake_rearing,ha,0,0,NA
NIMP,CH,wetland_rearing,ha,0,0,NA
NIMP,CH,rearing_stream,km,342.73,343.67,-0.27
NIMP,CH,rearing_lake_centerline,km,0,0,NA
NIMP,CH,rearing_wetland_centerline,km,0,0,NA
NIMP,CM,spawning,km,574.26,573.77,0.09
NIMP,CM,rearing,km,0,0,NA
NIMP,CM,lake_rearing,ha,0,0,NA
NIMP,CM,wetland_rearing,ha,0,0,NA
NIMP,CM,rearing_stream,km,0,0,NA
NIMP,CM,rearing_lake_centerline,km,0,0,NA
NIMP,CM,rearing_wetland_centerline,km,0,0,NA
NIMP,CO,spawning,km,550.17,549.54,0.11
NIMP,CO,rearing,km,612.36,612.33,0
NIMP,CO,lake_rearing,ha,0,0,NA
NIMP,CO,wetland_rearing,ha,0,664.61,-100
NIMP,CO,rearing_stream,km,428.86,429.11,-0.06
NIMP,CO,rearing_lake_centerline,km,0,0,NA
NIMP,CO,rearing_wetland_centerline,km,0,0,NA
NIMP,PK,spawning,km,574.26,573.77,0.09
NIMP,PK,rearing,km,0,0,NA
NIMP,PK,lake_rearing,ha,0,0,NA
NIMP,PK,wetland_rearing,ha,0,0,NA
NIMP,PK,rearing_stream,km,0,0,NA
NIMP,PK,rearing_lake_centerline,km,0,0,NA
NIMP,PK,rearing_wetland_centerline,km,0,0,NA
NIMP,SK,spawning,km,116.82,116.23,0.51
NIMP,SK,rearing,km,159.92,159.92,0
NIMP,SK,lake_rearing,ha,6546.48,6546.48,0
NIMP,SK,wetland_rearing,ha,0,0,NA
NIMP,SK,rearing_stream,km,0,0,NA
NIMP,SK,rearing_lake_centerline,km,0,0,NA
NIMP,SK,rearing_wetland_centerline,km,0,0,NA
NIMP,ST,spawning,km,405.04,403.66,0.34
NIMP,ST,rearing,km,629.5,632.34,-0.45
NIMP,ST,lake_rearing,ha,0,0,NA
NIMP,ST,wetland_rearing,ha,0,183.9,-100
NIMP,ST,rearing_stream,km,445.77,448.93,-0.7
NIMP,ST,rearing_lake_centerline,km,0,0,NA
NIMP,ST,rearing_wetland_centerline,km,0,0,NA
OKAN,BT,spawning,km,995.26,992.13,0.32
OKAN,BT,rearing,km,1832.1,1828.6,0.19
OKAN,BT,lake_rearing,ha,0,44027.51,-100
OKAN,BT,wetland_rearing,ha,0,786.43,-100
OKAN,BT,rearing_stream,km,1374.67,1375.88,-0.09
OKAN,BT,rearing_lake_centerline,km,0,0,NA
OKAN,BT,rearing_wetland_centerline,km,0,0,NA
OKAN,CH,spawning,km,444.59,445.53,-0.21
OKAN,CH,rearing,km,566.39,567.94,-0.27
OKAN,CH,lake_rearing,ha,0,0,NA
OKAN,CH,wetland_rearing,ha,0,0,NA
OKAN,CH,rearing_stream,km,509.06,510.76,-0.33
OKAN,CH,rearing_lake_centerline,km,0,0,NA
OKAN,CH,rearing_wetland_centerline,km,0,0,NA
OKAN,SK,spawning,km,112.55,112.28,0.24
OKAN,SK,rearing,km,728.12,728.12,0
OKAN,SK,lake_rearing,ha,42409.92,42409.92,0
OKAN,SK,wetland_rearing,ha,0,0,NA
OKAN,SK,rearing_stream,km,0,0,NA
OKAN,SK,rearing_lake_centerline,km,0,0,NA
OKAN,SK,rearing_wetland_centerline,km,0,0,NA
OSPK,BT,spawning,km,594.62,590.47,0.7
OSPK,BT,rearing,km,866.44,859.65,0.79
OSPK,BT,lake_rearing,ha,0,79.32,-100
OSPK,BT,wetland_rearing,ha,0,119.56,-100
OSPK,BT,rearing_stream,km,639.12,632,1.13
OSPK,BT,rearing_lake_centerline,km,0,0,NA
OSPK,BT,rearing_wetland_centerline,km,0,0,NA
OWIK,CH,spawning,km,516.33,516.6,-0.05
OWIK,CH,rearing,km,607.35,608.25,-0.15
OWIK,CH,lake_rearing,ha,0,0,NA
OWIK,CH,wetland_rearing,ha,0,0,NA
OWIK,CH,rearing_stream,km,249.64,253.38,-1.48
OWIK,CH,rearing_lake_centerline,km,0,0,NA
OWIK,CH,rearing_wetland_centerline,km,0,0,NA
OWIK,CM,spawning,km,637.54,642.33,-0.75
OWIK,CM,rearing,km,0,0,NA
OWIK,CM,lake_rearing,ha,0,0,NA
OWIK,CM,wetland_rearing,ha,0,0,NA
OWIK,CM,rearing_stream,km,0,0,NA
OWIK,CM,rearing_lake_centerline,km,0,0,NA
OWIK,CM,rearing_wetland_centerline,km,0,0,NA
OWIK,CO,spawning,km,615.31,619.45,-0.67
OWIK,CO,rearing,km,659.48,661.12,-0.25
OWIK,CO,lake_rearing,ha,0,0,NA
OWIK,CO,wetland_rearing,ha,0,781.1,-100
OWIK,CO,rearing_stream,km,301.5,305.96,-1.46
OWIK,CO,rearing_lake_centerline,km,0,0,NA
OWIK,CO,rearing_wetland_centerline,km,0,0,NA
OWIK,PK,spawning,km,637.54,642.33,-0.75
OWIK,PK,rearing,km,0,0,NA
OWIK,PK,lake_rearing,ha,0,0,NA
OWIK,PK,wetland_rearing,ha,0,0,NA
OWIK,PK,rearing_stream,km,0,0,NA
OWIK,PK,rearing_lake_centerline,km,0,0,NA
OWIK,PK,rearing_wetland_centerline,km,0,0,NA
OWIK,SK,spawning,km,31.71,27.25,16.37
OWIK,SK,rearing,km,435.82,435.82,0
OWIK,SK,lake_rearing,ha,12835.69,12835.69,0
OWIK,SK,wetland_rearing,ha,0,0,NA
OWIK,SK,rearing_stream,km,0,0,NA
OWIK,SK,rearing_lake_centerline,km,0,0,NA
OWIK,SK,rearing_wetland_centerline,km,0,0,NA
OWIK,ST,spawning,km,597.38,597.69,-0.05
OWIK,ST,rearing,km,813.21,814.79,-0.19
OWIK,ST,lake_rearing,ha,0,0,NA
OWIK,ST,wetland_rearing,ha,0,315.73,-100
OWIK,ST,rearing_stream,km,394.84,400.57,-1.43
OWIK,ST,rearing_lake_centerline,km,0,0,NA
OWIK,ST,rearing_wetland_centerline,km,0,0,NA
PARA,BT,spawning,km,716.27,708.56,1.09
PARA,BT,rearing,km,1770.05,1781.3,-0.63
PARA,BT,lake_rearing,ha,0,173883.96,-100
PARA,BT,wetland_rearing,ha,0,9075.12,-100
PARA,BT,rearing_stream,km,1213.62,1225.32,-0.95
PARA,BT,rearing_lake_centerline,km,0,0,NA
PARA,BT,rearing_wetland_centerline,km,0,0,NA
PARK,BT,spawning,km,412.27,421.7,-2.24
PARK,BT,rearing,km,535.41,554.79,-3.49
PARK,BT,lake_rearing,ha,0,1606.59,-100
PARK,BT,wetland_rearing,ha,0,146.42,-100
PARK,BT,rearing_stream,km,456.19,472.64,-3.48
PARK,BT,rearing_lake_centerline,km,0,0,NA
PARK,BT,rearing_wetland_centerline,km,0,0,NA
PARK,CH,spawning,km,236.83,232.18,2
PARK,CH,rearing,km,274.01,270.23,1.4
PARK,CH,lake_rearing,ha,0,0,NA
PARK,CH,wetland_rearing,ha,0,0,NA
PARK,CH,rearing_stream,km,246.98,243.21,1.55
PARK,CH,rearing_lake_centerline,km,0,0,NA
PARK,CH,rearing_wetland_centerline,km,0,0,NA
PARK,CM,spawning,km,303.54,302.04,0.5
PARK,CM,rearing,km,0,0,NA
PARK,CM,lake_rearing,ha,0,0,NA
PARK,CM,wetland_rearing,ha,0,0,NA
PARK,CM,rearing_stream,km,0,0,NA
PARK,CM,rearing_lake_centerline,km,0,0,NA
PARK,CM,rearing_wetland_centerline,km,0,0,NA
PARK,CO,spawning,km,292.95,289.87,1.06
PARK,CO,rearing,km,307.86,305.16,0.88
PARK,CO,lake_rearing,ha,0,0,NA
PARK,CO,wetland_rearing,ha,0,184.15,-100
PARK,CO,rearing_stream,km,280.83,277.82,1.08
PARK,CO,rearing_lake_centerline,km,0,0,NA
PARK,CO,rearing_wetland_centerline,km,0,0,NA
PARK,PK,spawning,km,303.54,302.04,0.5
PARK,PK,rearing,km,0,0,NA
PARK,PK,lake_rearing,ha,0,0,NA
PARK,PK,wetland_rearing,ha,0,0,NA
PARK,PK,rearing_stream,km,0,0,NA
PARK,PK,rearing_lake_centerline,km,0,0,NA
PARK,PK,rearing_wetland_centerline,km,0,0,NA
PARK,ST,spawning,km,320.56,318.93,0.51
PARK,ST,rearing,km,416.47,417.34,-0.21
PARK,ST,lake_rearing,ha,0,0,NA
PARK,ST,wetland_rearing,ha,0,5.2,-100
PARK,ST,rearing_stream,km,364.82,365.41,-0.16
PARK,ST,rearing_lake_centerline,km,0,0,NA
PARK,ST,rearing_wetland_centerline,km,0,0,NA
PARS,BT,spawning,km,1681.15,1667.92,0.79
PARS,BT,rearing,km,2564.78,2588.91,-0.93
PARS,BT,lake_rearing,ha,0,2113.02,-100
PARS,BT,wetland_rearing,ha,0,7824.11,-100
PARS,BT,rearing_stream,km,1766.32,1790.78,-1.37
PARS,BT,rearing_lake_centerline,km,0,0,NA
PARS,BT,rearing_wetland_centerline,km,0,0,NA
PCEA,BT,spawning,km,919.89,918.48,0.15
PCEA,BT,rearing,km,1984.45,1999.83,-0.77
PCEA,BT,lake_rearing,ha,0,172864.72,-100
PCEA,BT,wetland_rearing,ha,0,669.14,-100
PCEA,BT,rearing_stream,km,1291.83,1300.5,-0.67
PCEA,BT,rearing_lake_centerline,km,0,0,NA
PCEA,BT,rearing_wetland_centerline,km,0,0,NA
PINE,BT,spawning,km,1638.23,NA,NA
PINE,BT,rearing,km,2361.97,NA,NA
PINE,BT,lake_rearing,ha,0,0,NA
PINE,BT,wetland_rearing,ha,0,0,NA
PINE,BT,rearing_stream,km,1692.12,NA,NA
PINE,BT,rearing_lake_centerline,km,0,NA,NA
PINE,BT,rearing_wetland_centerline,km,0,NA,NA
PORI,CM,spawning,km,160.08,159.94,0.09
PORI,CM,rearing,km,0,0,NA
PORI,CM,lake_rearing,ha,0,0,NA
PORI,CM,wetland_rearing,ha,0,0,NA
PORI,CM,rearing_stream,km,0,0,NA
PORI,CM,rearing_lake_centerline,km,0,0,NA
PORI,CM,rearing_wetland_centerline,km,0,0,NA
PORI,CO,spawning,km,154.37,154.34,0.02
PORI,CO,rearing,km,188.38,188.29,0.05
PORI,CO,lake_rearing,ha,0,0,NA
PORI,CO,wetland_rearing,ha,0,132.11,-100
PORI,CO,rearing_stream,km,186.38,186.29,0.05
PORI,CO,rearing_lake_centerline,km,0,0,NA
PORI,CO,rearing_wetland_centerline,km,0,0,NA
PORI,PK,spawning,km,160.08,159.94,0.09
PORI,PK,rearing,km,0,0,NA
PORI,PK,lake_rearing,ha,0,0,NA
PORI,PK,wetland_rearing,ha,0,0,NA
PORI,PK,rearing_stream,km,0,0,NA
PORI,PK,rearing_lake_centerline,km,0,0,NA
PORI,PK,rearing_wetland_centerline,km,0,0,NA
PORI,ST,spawning,km,73.59,73.36,0.31
PORI,ST,rearing,km,195.83,195.82,0.01
PORI,ST,lake_rearing,ha,0,0,NA
PORI,ST,wetland_rearing,ha,0,13.39,-100
PORI,ST,rearing_stream,km,193.83,193.82,0.01
PORI,ST,rearing_lake_centerline,km,0,0,NA
PORI,ST,rearing_wetland_centerline,km,0,0,NA
QUES,BT,spawning,km,512.28,513.3,-0.2
QUES,BT,rearing,km,1571.62,1602.26,-1.91
QUES,BT,lake_rearing,ha,0,32156.86,-100
QUES,BT,wetland_rearing,ha,0,783.44,-100
QUES,BT,rearing_stream,km,604.5,605.97,-0.24
QUES,BT,rearing_lake_centerline,km,0,0,NA
QUES,BT,rearing_wetland_centerline,km,0,0,NA
QUES,CH,spawning,km,314.36,313.97,0.12
QUES,CH,rearing,km,397.55,395.81,0.44
QUES,CH,lake_rearing,ha,0,0,NA
QUES,CH,wetland_rearing,ha,0,0,NA
QUES,CH,rearing_stream,km,243.7,242.74,0.4
QUES,CH,rearing_lake_centerline,km,0,0,NA
QUES,CH,rearing_wetland_centerline,km,0,0,NA
QUES,CO,spawning,km,431.5,432.64,-0.26
QUES,CO,rearing,km,495.71,496.63,-0.19
QUES,CO,lake_rearing,ha,0,0,NA
QUES,CO,wetland_rearing,ha,0,866.48,-100
QUES,CO,rearing_stream,km,341.77,343.41,-0.48
QUES,CO,rearing_lake_centerline,km,0,0,NA
QUES,CO,rearing_wetland_centerline,km,0,0,NA
QUES,PK,spawning,km,452.85,451.89,0.21
QUES,PK,rearing,km,0,0,NA
QUES,PK,lake_rearing,ha,0,0,NA
QUES,PK,wetland_rearing,ha,0,0,NA
QUES,PK,rearing_stream,km,0,0,NA
QUES,PK,rearing_lake_centerline,km,0,0,NA
QUES,PK,rearing_wetland_centerline,km,0,0,NA
QUES,SK,spawning,km,56.31,51.09,10.22
QUES,SK,rearing,km,2758.54,2765.64,-0.26
QUES,SK,lake_rearing,ha,31204.91,31466.79,-0.83
QUES,SK,wetland_rearing,ha,0,0,NA
QUES,SK,rearing_stream,km,0,0,NA
QUES,SK,rearing_lake_centerline,km,0,0,NA
QUES,SK,rearing_wetland_centerline,km,0,0,NA
REVL,BT,spawning,km,406.51,406.94,-0.11
REVL,BT,rearing,km,722.71,736.92,-1.93
REVL,BT,lake_rearing,ha,0,11351.19,-100
REVL,BT,wetland_rearing,ha,0,321.64,-100
REVL,BT,rearing_stream,km,347.77,359.91,-3.37
REVL,BT,rearing_lake_centerline,km,0,0,NA
REVL,BT,rearing_wetland_centerline,km,0,0,NA
REVL,WCT,spawning,km,394.17,395.3,-0.29
REVL,WCT,rearing,km,463.63,473.7,-2.13
REVL,WCT,lake_rearing,ha,0,0,NA
REVL,WCT,wetland_rearing,ha,0,412.77,-100
REVL,WCT,rearing_stream,km,225.11,235.25,-4.31
REVL,WCT,rearing_lake_centerline,km,0,0,NA
REVL,WCT,rearing_wetland_centerline,km,0,0,NA
SAJR,CO,spawning,km,342.64,342.64,0
SAJR,CO,rearing,km,573.79,571.62,0.38
SAJR,CO,lake_rearing,ha,0,0,NA
SAJR,CO,wetland_rearing,ha,0,4083.01,-100
SAJR,CO,rearing_stream,km,570,567.83,0.38
SAJR,CO,rearing_lake_centerline,km,0,0,NA
SAJR,CO,rearing_wetland_centerline,km,0,0,NA
SAJR,PK,spawning,km,346.57,345.73,0.24
SAJR,PK,rearing,km,0,0,NA
SAJR,PK,lake_rearing,ha,0,0,NA
SAJR,PK,wetland_rearing,ha,0,0,NA
SAJR,PK,rearing_stream,km,0,0,NA
SAJR,PK,rearing_lake_centerline,km,0,0,NA
SAJR,PK,rearing_wetland_centerline,km,0,0,NA
SAJR,SK,spawning,km,13.61,13.5,0.81
SAJR,SK,rearing,km,59.37,59.37,0
SAJR,SK,lake_rearing,ha,3229.34,3229.34,0
SAJR,SK,wetland_rearing,ha,0,0,NA
SAJR,SK,rearing_stream,km,0,0,NA
SAJR,SK,rearing_lake_centerline,km,0,0,NA
SAJR,SK,rearing_wetland_centerline,km,0,0,NA
SALM,CH,spawning,km,344.07,342.81,0.37
SALM,CH,rearing,km,427.42,428.89,-0.34
SALM,CH,lake_rearing,ha,0,0,NA
SALM,CH,wetland_rearing,ha,0,0,NA
SALM,CH,rearing_stream,km,287.09,288.64,-0.54
SALM,CH,rearing_lake_centerline,km,0,0,NA
SALM,CH,rearing_wetland_centerline,km,0,0,NA
SALM,CM,spawning,km,464.24,461.61,0.57
SALM,CM,rearing,km,0,0,NA
SALM,CM,lake_rearing,ha,0,0,NA
SALM,CM,wetland_rearing,ha,0,0,NA
SALM,CM,rearing_stream,km,0,0,NA
SALM,CM,rearing_lake_centerline,km,0,0,NA
SALM,CM,rearing_wetland_centerline,km,0,0,NA
SALM,CO,spawning,km,441.05,441.72,-0.15
SALM,CO,rearing,km,479.56,480.63,-0.22
SALM,CO,lake_rearing,ha,0,0,NA
SALM,CO,wetland_rearing,ha,0,375.21,-100
SALM,CO,rearing_stream,km,339.24,340.38,-0.33
SALM,CO,rearing_lake_centerline,km,0,0,NA
SALM,CO,rearing_wetland_centerline,km,0,0,NA
SALM,PK,spawning,km,464.24,461.61,0.57
SALM,PK,rearing,km,0,0,NA
SALM,PK,lake_rearing,ha,0,0,NA
SALM,PK,wetland_rearing,ha,0,0,NA
SALM,PK,rearing_stream,km,0,0,NA
SALM,PK,rearing_lake_centerline,km,0,0,NA
SALM,PK,rearing_wetland_centerline,km,0,0,NA
SALM,ST,spawning,km,364.18,361.5,0.74
SALM,ST,rearing,km,546.7,544.26,0.45
SALM,ST,lake_rearing,ha,0,0,NA
SALM,ST,wetland_rearing,ha,0,78.42,-100
SALM,ST,rearing_stream,km,406.16,403.79,0.59
SALM,ST,rearing_lake_centerline,km,0,0,NA
SALM,ST,rearing_wetland_centerline,km,0,0,NA
SALR,CH,spawning,km,206.59,206.59,0
SALR,CH,rearing,km,442.55,445.04,-0.56
SALR,CH,lake_rearing,ha,0,0,NA
SALR,CH,wetland_rearing,ha,0,0,NA
SALR,CH,rearing_stream,km,372.83,375.41,-0.69
SALR,CH,rearing_lake_centerline,km,0,0,NA
SALR,CH,rearing_wetland_centerline,km,0,0,NA
SANJ,CH,spawning,km,484.16,483.18,0.2
SANJ,CH,rearing,km,595.63,598.59,-0.49
SANJ,CH,lake_rearing,ha,0,0,NA
SANJ,CH,wetland_rearing,ha,0,0,NA
SANJ,CH,rearing_stream,km,422.83,426.07,-0.76
SANJ,CH,rearing_lake_centerline,km,0,0,NA
SANJ,CH,rearing_wetland_centerline,km,0,0,NA
SANJ,CM,spawning,km,658.23,657.71,0.08
SANJ,CM,rearing,km,0,0,NA
SANJ,CM,lake_rearing,ha,0,0,NA
SANJ,CM,wetland_rearing,ha,0,0,NA
SANJ,CM,rearing_stream,km,0,0,NA
SANJ,CM,rearing_lake_centerline,km,0,0,NA
SANJ,CM,rearing_wetland_centerline,km,0,0,NA
SANJ,CO,spawning,km,618.32,618.63,-0.05
SANJ,CO,rearing,km,636.59,639.01,-0.38
SANJ,CO,lake_rearing,ha,0,0,NA
SANJ,CO,wetland_rearing,ha,0,183.49,-100
SANJ,CO,rearing_stream,km,463.79,466.49,-0.58
SANJ,CO,rearing_lake_centerline,km,0,0,NA
SANJ,CO,rearing_wetland_centerline,km,0,0,NA
SANJ,PK,spawning,km,658.23,657.71,0.08
SANJ,PK,rearing,km,0,0,NA
SANJ,PK,lake_rearing,ha,0,0,NA
SANJ,PK,wetland_rearing,ha,0,0,NA
SANJ,PK,rearing_stream,km,0,0,NA
SANJ,PK,rearing_lake_centerline,km,0,0,NA
SANJ,PK,rearing_wetland_centerline,km,0,0,NA
SANJ,SK,spawning,km,37.17,36.93,0.65
SANJ,SK,rearing,km,64.56,64.56,0
SANJ,SK,lake_rearing,ha,3074.88,3074.88,0
SANJ,SK,wetland_rearing,ha,0,0,NA
SANJ,SK,rearing_stream,km,0,0,NA
SANJ,SK,rearing_lake_centerline,km,0,0,NA
SANJ,SK,rearing_wetland_centerline,km,0,0,NA
SANJ,ST,spawning,km,596.4,594.81,0.27
SANJ,ST,rearing,km,903.65,908.24,-0.51
SANJ,ST,lake_rearing,ha,0,0,NA
SANJ,ST,wetland_rearing,ha,0,15.05,-100
SANJ,ST,rearing_stream,km,710.56,715.49,-0.69
SANJ,ST,rearing_lake_centerline,km,0,0,NA
SANJ,ST,rearing_wetland_centerline,km,0,0,NA
SETN,BT,spawning,km,811.31,809.07,0.28
SETN,BT,rearing,km,1323.53,1317.58,0.45
SETN,BT,lake_rearing,ha,0,11536.48,-100
